DateTimeUTC,temp_01ft,temp_05ft,temp_10ft,temp_40ft,temp_70ft
"2026-01-01 12:00:00","54.88862","53.76835","53.85992","53.57605","53.50431"
"2026-01-01 12:00:00","368.3814005"
"2026-01-01 12:15:00","54.84283","53.72867","53.79735","53.53026","53.52567"
"2026-01-01 12:15:00","368.3870378"
"2026-01-01 12:30:00","54.85657","53.72867","53.80193","53.56536","53.49973"
"2026-01-01 12:30:00","368.3828548"
"2026-01-01 12:45:00","54.83215","53.73019","53.66762","53.60657","53.47684"
"2026-01-01 12:45:00","368.3841287"
"2026-01-01 13:00:00","54.86572","53.73782","53.80498","53.57452","53.48447"
"2026-01-01 13:00:00","368.3861286"
"2026-01-01 13:15:00","54.76957","53.72256","53.83093","53.55467","53.48905"
"2026-01-01 13:15:00","368.3841287"
"2026-01-01 13:30:00","54.8413","53.74698","53.84314","53.5791","53.50584"
"2026-01-01 13:30:00","368.393949"
"2026-01-01 13:45:00","54.84741","53.75156","53.84466","53.57452","53.47226"
"2026-01-01 13:45:00","368.37867238"
"2026-01-01 14:00:00","54.84893","53.7424","53.82634","53.55773","53.52872"
"2026-01-01 14:00:00","368.37703548"
"2026-01-01 14:15:00","54.8291","53.74698","53.82177","53.56994","53.47684"
"2026-01-01 14:15:00","368.37358019"
"2026-01-01 14:30:00","54.86267","53.71493","53.82177","53.43258","53.51041"
"2026-01-01 14:30:00","368.3872199"
"2026-01-01 14:45:00","54.87336","53.76377","53.81566","53.55315","53.486"
"2026-01-01 14:45:00","368.37939952"
"2026-01-01 15:00:00","54.81994","53.7424","53.83398","53.59283","53.47684"
"2026-01-01 15:00:00","368.3859471"
"2026-01-01 15:15:00","54.83215","53.72562","53.79277","53.55926","53.49057"
"2026-01-01 15:15:00","368.37721754"
"2026-01-01 15:30:00","54.83215","53.7363","53.80956","53.53789","53.50126"
"2026-01-01 15:30:00","368.3799457"
"2026-01-01 15:45:00","54.85352","53.76835","53.74088","53.5501","53.44936"
"2026-01-01 15:45:00","368.3870378"
"2026-01-01 16:00:00","54.85504","53.71798","53.80803","53.58368","53.50278"
"2026-01-01 16:00:00","368.3814005"
"2026-01-01 16:15:00","54.88099","53.75767","53.83398","53.5913","53.4921"
"2026-01-01 16:15:00","368.3828548"
"2026-01-01 16:30:00","54.82757","53.77293","53.82329","53.59283","53.4631"
"2026-01-01 16:30:00","368.3819456"
"2026-01-01 16:45:00","54.83062","53.72714","53.77293","53.57299","53.4921"
"2026-01-01 16:45:00","368.3843096"
"2026-01-01 17:00:00","54.81078","53.69051","53.79124","53.58062","53.43258"
"2026-01-01 17:00:00","368.3830369"
"2026-01-01 17:15:00","54.87183","53.72256","53.80803","53.53484","53.50584"
"2026-01-01 17:15:00","368.3830369"
"2026-01-01 17:30:00","54.85657","53.77751","53.8004","53.58978","53.47379"
"2026-01-01 17:30:00","368.3854009"
"2026-01-01 17:45:00","54.85046","53.71798","53.79582","53.55467","53.45089"
"2026-01-01 17:45:00","368.3850373"
"2026-01-01 18:00:00","54.85046","53.71798","53.79582","53.55467","53.45089"
"2026-01-01 18:00:00","368.3875834"
"2026-01-01 18:15:00","54.85962","53.73935","53.8294","53.55773","53.50278"
"2026-01-01 18:15:00","368.3908572"
"2026-01-01 18:30:00","54.8642","53.71493","53.82177","53.5211","53.48142"
"2026-01-01 18:30:00","368.3888562"
"2026-01-01 18:45:00","54.83978","53.71341","53.79735","53.55621","53.44021"
"2026-01-01 18:45:00","368.3839461"
"2026-01-01 19:00:00","54.8413","53.7653","53.83245","53.55926","53.46005"
"2026-01-01 19:00:00","368.3870378"
"2026-01-01 19:15:00","54.8413","53.7653","53.83245","53.55926","53.46005"
"2026-01-01 19:15:00","368.3852194"
"2026-01-01 19:30:00","54.8642","53.71035","53.82329","53.56841","53.48752"
"2026-01-01 19:30:00","368.389766"
"2026-01-01 19:45:00","54.84436","53.7363","53.81719","53.59589","53.48752"
"2026-01-01 19:45:00","368.3941305"
"2026-01-01 20:00:00","54.85199","53.75308","53.82483","53.58368","53.50278"
"2026-01-01 20:00:00","368.3932213"
"2026-01-01 20:15:00","54.86267","53.72409","53.82634","53.55315","53.46005"
"2026-01-01 20:15:00","368.3895839"
"2026-01-01 20:30:00","54.94356","53.77751","53.83398","53.5913","53.48905"
"2026-01-01 20:30:00","368.3926756"
"2026-01-01 20:45:00","54.89167","53.75919","53.85992","53.5852","53.50889"
"2026-01-01 20:45:00","368.3955853"
"2026-01-01 21:00:00","54.92678","53.78056","53.79124","53.57452","53.47836"
"2026-01-01 21:00:00","368.3919479"
"2026-01-01 21:15:00","54.98477","53.8294","53.83093","53.47073","53.51652"
"2026-01-01 21:15:00","368.4023144"
"2026-01-01 21:30:00","54.97409","53.82634","53.8874","53.53941","53.49057"
"2026-01-01 21:30:00","368.3950402"
"2026-01-01 21:45:00","55.03056","53.84466","53.86908","53.57757","53.4982"
"2026-01-01 21:45:00","368.3843096"
"2026-01-01 22:00:00","55.06108","53.85535","53.87977","53.54552","53.486"
"2026-01-01 22:00:00","368.4001319"
"2026-01-01 22:15:00","55.10077","53.8935","53.91639","53.59894","53.49363"
"2026-01-01 22:15:00","368.37830826"
"2026-01-01 22:30:00","55.12519","53.93013","53.95608","53.58215","53.457"
"2026-01-01 22:30:00","368.39213"
"2026-01-01 22:45:00","55.02445","53.88282","53.94387","53.5852","53.457"
"2026-01-01 22:45:00","368.37921746"
"2026-01-01 23:00:00","55.11298","53.90724","53.96523","53.57605","53.48294"
"2026-01-01 23:00:00","368.4086799"
"2026-01-01 23:15:00","55.10687","53.94081","53.9225","53.57757","53.52415"
"2026-01-01 23:15:00","368.3968586"
"2026-01-01 23:30:00","55.09008","53.93624","53.91487","53.59894","53.51499"
"2026-01-01 23:30:00","368.3995868"
"2026-01-01 23:45:00","55.08245","53.93166","53.94234","53.55926","53.53331"
"2026-01-01 23:45:00","368.3970407"
"2026-01-02 00:00:00","55.08398","53.89808","53.94234","53.63862","53.52721"
"2026-01-02 00:00:00","368.3952217"
"2026-01-02 00:15:00","55.07329","53.87672","53.93471","53.55315","53.56841"
"2026-01-02 00:15:00","368.3995868"
"2026-01-02 00:30:00","55.09772","53.88129","53.92708","53.6722","53.53178"
"2026-01-02 00:30:00","368.3959494"
"2026-01-02 00:45:00","55.04734","53.86908","53.97592","53.64014","53.58673"
"2026-01-02 00:45:00","368.3957674"
"2026-01-02 01:00:00","55.05498","53.89045","53.94692","53.73172","53.55926"
"2026-01-02 01:00:00","368.3981319"
"2026-01-02 01:15:00","54.99241","53.86755","53.87061","53.73019","53.59741"
"2026-01-02 01:15:00","368.3912208"
"2026-01-02 01:30:00","55.07635","53.93624","53.97439","53.72409","53.56231"
"2026-01-02 01:30:00","368.3959494"
"2026-01-02 01:45:00","55.06108","53.94844","53.97287","53.64625","53.57757"
"2026-01-02 01:45:00","368.3844923"
"2026-01-02 02:00:00","55.1084","53.91639","53.97287","53.66151","53.60199"
"2026-01-02 02:00:00","368.4017688"
"2026-01-02 02:15:00","54.94356","53.91334","53.93929","53.67372","53.59436"
"2026-01-02 02:15:00","368.4050425"
"2026-01-02 02:30:00","55.01987","53.84466","53.91029","53.70578","53.54552"
"2026-01-02 02:30:00","368.3934028"
"2026-01-02 02:45:00","55.06261","53.83398","53.92097","53.69967","53.60046"
"2026-01-02 02:45:00","368.3888562"
"2026-01-02 03:00:00","55.05193","53.90724","53.97134","53.66304","53.60199"
"2026-01-02 03:00:00","368.3964945"
"2026-01-02 03:15:00","55.02445","53.91182","54.00797","53.73325","53.60657"
"2026-01-02 03:15:00","368.4034057"
"2026-01-02 03:30:00","55.13435","53.93319","54.00186","53.74088","53.56231"
"2026-01-02 03:30:00","368.3990406"
"2026-01-02 03:45:00","55.09467","53.9576","54.00645","53.72256","53.59741"
"2026-01-02 03:45:00","368.3915844"
"2026-01-02 04:00:00","55.10992","53.95608","53.97592","53.70425","53.62641"
"2026-01-02 04:00:00","368.3910387"
"2026-01-02 04:15:00","55.07482","53.91945","54.00491","53.71035","53.65541"
"2026-01-02 04:15:00","368.393949"
"2026-01-02 04:30:00","55.09008","53.95608","54.0156","53.72104","53.4341"
"2026-01-02 04:30:00","368.3924941"
"2026-01-02 04:45:00","55.00919","53.95608","54.01713","53.7073","53.63404"
"2026-01-02 04:45:00","368.4039513"
"2026-01-02 05:00:00","55.10535","53.94387","53.97592","53.75919","53.60505"
"2026-01-02 05:00:00","368.3952217"
"2026-01-02 05:15:00","55.08398","53.96218","53.99728","53.76835","53.56536"
"2026-01-02 05:15:00","368.3915844"
"2026-01-02 05:30:00","55.0794","53.91639","54.04765","53.74088","53.62183"
"2026-01-02 05:30:00","368.3983129"
"2026-01-02 05:45:00","55.0855","53.94387","53.99881","53.71035","53.60505"
"2026-01-02 05:45:00","368.4003139"
"2026-01-02 06:00:00","55.0855","53.91945","54.0034","53.72409","53.59589"
"2026-01-02 06:00:00","368.3968586"
"2026-01-02 06:15:00","55.09313","53.91792","53.97745","53.65236","53.60505"
"2026-01-02 06:15:00","368.3995868"
"2026-01-02 06:30:00","55.1084","53.94997","54.02476","53.72562","53.6142"
"2026-01-02 06:30:00","368.4006775"
"2026-01-02 06:45:00","55.05956","53.9225","54.02629","53.71798","53.60962"
"2026-01-02 06:45:00","368.394494"
"2026-01-02 07:00:00","55.04583","53.91182","54.0095","53.71035","53.59894"
"2026-01-02 07:00:00","368.3954038"
"2026-01-02 07:15:00","55.03819","53.93013","53.97745","53.69967","53.51499"
"2026-01-02 07:15:00","368.3968586"
"2026-01-02 07:30:00","55.04734","53.91792","53.91487","53.71798","53.59741"
"2026-01-02 07:30:00","368.4048605"
"2026-01-02 07:45:00","55.03361","53.91639","53.99728","53.72409","53.61725"
"2026-01-02 07:45:00","368.3906752"
"2026-01-02 08:00:00","55.05651","53.95913","54.01865","53.71341","53.58215"
"2026-01-02 08:00:00","1405795.1340864"
"2026-01-02 08:00:00","368.3984955"
"2026-01-02 08:15:00","55.0794","53.93319","53.99728","53.71798","53.60352"
"2026-01-02 08:15:00","368.3975858"
"2026-01-02 08:30:00","55.07482","53.94081","53.99423","53.70578","53.63404"
"2026-01-02 08:30:00","368.3961309"
"2026-01-02 08:45:00","55.0794","53.9576","54.00797","53.6783","53.59436"
"2026-01-02 08:45:00","368.3954038"
"2026-01-02 09:00:00","55.0504","53.93319","54.0034","53.72256","53.60046"
"2026-01-02 09:00:00","368.3999504"
"2026-01-02 09:15:00","55.03971","53.89198","53.97134","53.64931","53.6081"
"2026-01-02 09:15:00","368.4003139"
"2026-01-02 09:30:00","55.06719","53.93166","54.03544","53.69967","53.63251"
"2026-01-02 09:30:00","368.37503557"
"2026-01-02 09:45:00","55.04734","53.91487","53.99576","53.70272","53.59436"
"2026-01-02 09:45:00","368.3932213"
"2026-01-02 10:00:00","55.05651","53.90571","53.98508","53.72714","53.49515"
"2026-01-02 10:00:00","368.3877655"
"2026-01-02 10:15:00","55.05346","53.91334","53.86908","53.69051","53.6142"
"2026-01-02 10:15:00","368.4035877"
"2026-01-02 10:30:00","55.04429","53.94997","53.98203","53.7424","53.58673"
"2026-01-02 10:30:00","368.3964945"
"2026-01-02 10:45:00","55.06719","53.89045","53.98508","53.6203","53.60962"
"2026-01-02 10:45:00","368.3961309"
"2026-01-02 11:00:00","55.08398","53.91334","53.98203","53.70578","53.5852"
"2026-01-02 11:00:00","368.3975858"
"2026-01-02 11:15:00","55.04734","53.92708","53.95303","53.71798","53.61267"
"2026-01-02 11:15:00","368.396313"
"2026-01-02 11:30:00","55.05651","53.91334","54.0095","53.70578","53.63709"
"2026-01-02 11:30:00","368.3835825"
"2026-01-02 11:45:00","55.03514","53.91487","53.98355","53.72104","53.63099"
"2026-01-02 11:45:00","368.3917664"
"2026-01-02 12:00:00","55.04734","53.86603","53.98813","53.71798","53.58673"
"2026-01-02 12:00:00","368.396313"
"2026-01-02 12:15:00","54.99393","53.89045","53.96982","53.72714","53.6142"
"2026-01-02 12:15:00","368.3984955"
"2026-01-02 12:30:00","55.03819","53.91334","53.96676","53.69356","53.61573"
"2026-01-02 12:30:00","368.4037692"
"2026-01-02 12:45:00","55.02293","53.90113","53.97134","53.69356","53.62336"
"2026-01-02 12:45:00","368.3932213"
"2026-01-02 13:00:00","55.01072","53.89045","53.97745","53.6951","53.60962"
"2026-01-02 13:00:00","368.3910387"
"2026-01-02 13:15:00","55.03514","53.88587","53.96828","53.6203","53.61115"
"2026-01-02 13:15:00","368.3886752"
"2026-01-02 13:30:00","55.03209","53.90724","53.98508","53.65999","53.61573"
"2026-01-02 13:30:00","368.3848558"
"2026-01-02 13:45:00","55.00309","53.90266","53.9576","53.6951","53.6203"
"2026-01-02 13:45:00","368.3964945"
"2026-01-02 14:00:00","54.98935","53.90266","53.95303","53.67983","53.59283"
"2026-01-02 14:00:00","368.396313"
"2026-01-02 14:15:00","55.00919","53.8935","53.94081","53.68746","53.5791"
"2026-01-02 14:15:00","368.3924941"
"2026-01-02 14:30:00","55.04583","53.90876","54.0034","53.68746","53.59589"
"2026-01-02 14:30:00","368.3999504"
"2026-01-02 14:45:00","55.03209","53.90266","53.99576","53.65541","53.61725"
"2026-01-02 14:45:00","368.3970407"
"2026-01-02 15:00:00","54.99546","53.91639","53.95303","53.66609","53.46615"
"2026-01-02 15:00:00","368.396313"
"2026-01-02 15:15:00","55.01072","53.8874","53.94539","53.66151","53.61878"
"2026-01-02 15:15:00","368.393949"
"2026-01-02 15:30:00","55.00004","53.88129","53.98508","53.68441","53.58978"
"2026-01-02 15:30:00","368.394494"
"2026-01-02 15:45:00","54.98782","53.86298","53.93624","53.68288","53.5791"
"2026-01-02 15:45:00","368.3917664"
"2026-01-02 16:00:00","55.00156","53.87672","53.94387","53.7073","53.53484"
"2026-01-02 16:00:00","368.3919479"
"2026-01-02 16:15:00","54.91609","53.89655","53.83093","53.68441","53.6432"
"2026-01-02 16:15:00","368.39213"
"2026-01-02 16:30:00","54.9863","53.87366","53.95608","53.69815","53.59589"
"2026-01-02 16:30:00","368.3879476"
"2026-01-02 16:45:00","55.00004","53.8935","53.96676","53.69815","53.58368"
"2026-01-02 16:45:00","368.400496"
"2026-01-02 17:00:00","55.01987","53.88587","53.95608","53.68288","53.60046"
"2026-01-02 17:00:00","368.3948582"
"2026-01-02 17:15:00","55.01377","53.87977","53.95608","53.69356","53.62336"
"2026-01-02 17:15:00","368.3901295"
"2026-01-02 17:30:00","55.0855","53.87977","53.93929","53.72867","53.60046"
"2026-01-02 17:30:00","368.3935854"
"2026-01-02 17:45:00","55.10992","53.91029","53.97439","53.69356","53.62183"
"2026-01-02 17:45:00","368.3924941"
"2026-01-02 18:00:00","55.11908","53.9286","53.9576","53.68135","53.61115"
"2026-01-02 18:00:00","368.4021323"
"2026-01-02 18:15:00","55.1084","53.89503","53.94387","53.68593","53.59589"
"2026-01-02 18:15:00","368.4006775"
"2026-01-02 18:30:00","55.1725","53.96218","53.99881","53.56994","53.6081"
"2026-01-02 18:30:00","368.4032241"
"2026-01-02 18:45:00","55.00462","53.91639","53.93624","53.71188","53.61878"
"2026-01-02 18:45:00","368.4108619"
"2026-01-02 19:00:00","55.19693","53.92555","53.98203","53.68593","53.55926"
"2026-01-02 19:00:00","368.4099527"
"2026-01-02 19:15:00","55.13588","53.9515","54.00645","53.53636","53.62793"
"2026-01-02 19:15:00","368.4221375"
"2026-01-02 19:30:00","55.21371","53.96828","54.03086","53.68288","53.64625"
"2026-01-02 19:30:00","368.3955853"
"2026-01-02 19:45:00","55.25798","54.02324","53.97897","53.72562","53.60352"
"2026-01-02 19:45:00","368.409225"
"2026-01-02 20:00:00","55.30987","54.06444","53.98203","53.6783","53.62641"
"2026-01-02 20:00:00","368.4059518"
"2026-01-02 20:15:00","55.36176","54.07818","54.09649","53.70578","53.58062"
"2026-01-02 20:15:00","368.4052241"
"2026-01-02 20:30:00","55.49607","54.05986","54.07055","53.67372","53.61573"
"2026-01-02 20:30:00","368.4117716"
"2026-01-02 20:45:00","55.39687","54.00797","54.03849","53.71188","53.63709"
"2026-01-02 20:45:00","368.4141357"
"2026-01-02 21:00:00","55.33124","54.02781","54.01408","53.72409","53.60962"
"2026-01-02 21:00:00","368.4185002"
"2026-01-02 21:15:00","55.23203","54.05223","54.03392","53.74851","53.61573"
"2026-01-02 21:15:00","368.4228647"
"2026-01-02 21:30:00","55.23813","54.02629","54.00034","53.69815","53.60199"
"2026-01-02 21:30:00","368.411589"
"2026-01-02 21:45:00","55.15572","53.92403","53.95455","53.71341","53.59589"
"2026-01-02 21:45:00","368.4108619"
"2026-01-02 22:00:00","55.11145","53.92555","53.97134","53.53789","53.6142"
"2026-01-02 22:00:00","368.4128623"
"2026-01-02 22:15:00","55.06566","53.91334","53.96828","53.6432","53.62793"
"2026-01-02 22:15:00","368.4095891"
"2026-01-02 22:30:00","55.05346","53.90876","53.9576","53.6951","53.63099"
"2026-01-02 22:30:00","368.4061338"
"2026-01-02 22:45:00","55.04124","53.88129","53.97287","53.7073","53.59283"
"2026-01-02 22:45:00","368.4079522"
"2026-01-02 23:00:00","55.01225","53.83703","53.93013","53.70883","53.58062"
"2026-01-02 23:00:00","368.4055876"
"2026-01-02 23:15:00","55.01682","53.89655","53.95913","53.65388","53.62793"
"2026-01-02 23:15:00","368.4081343"
"2026-01-02 23:30:00","55.03666","53.87977","53.95608","53.65999","53.55773"
"2026-01-02 23:30:00","368.4017688"
"2026-01-02 23:45:00","55.02903","53.88129","53.93624","53.72104","53.59283"
"2026-01-02 23:45:00","368.3975858"
"2026-01-03 00:00:00","55.0214","53.86298","53.91487","53.6722","53.62183"
"2026-01-03 00:00:00","368.409225"
"2026-01-03 00:15:00","54.92525","53.89503","53.95303","53.63557","53.61725"
"2026-01-03 00:15:00","368.4041333"
"2026-01-03 00:30:00","55.00919","53.87824","53.94692","53.67677","53.61878"
"2026-01-03 00:30:00","368.3997683"
"2026-01-03 00:45:00","55.0153","53.85077","53.93624","53.68593","53.62488"
"2026-01-03 00:45:00","368.3908572"
"2026-01-03 01:00:00","54.97867","53.87366","53.94081","53.67525","53.62183"
"2026-01-03 01:00:00","368.3974043"
"2026-01-03 01:15:00","54.98172","53.87518","53.9225","53.67525","53.60199"
"2026-01-03 01:15:00","368.4072251"
"2026-01-03 01:30:00","55.00919","53.86908","53.82024","53.71035","53.6142"
"2026-01-03 01:30:00","368.3906752"
"2026-01-03 01:45:00","55.0153","53.81871","53.9225","53.72409","53.60046"
"2026-01-03 01:45:00","368.3866742"
"2026-01-03 02:00:00","55.00309","53.84619","53.93471","53.69815","53.63404"
"2026-01-03 02:00:00","368.3910387"
"2026-01-03 02:15:00","54.83215","53.82177","53.92555","53.66151","53.61573"
"2026-01-03 02:15:00","368.3981319"
"2026-01-03 02:30:00","54.99393","53.8004","53.9576","53.72256","53.6081"
"2026-01-03 02:30:00","368.3884926"
"2026-01-03 02:45:00","54.99241","53.84466","53.88587","53.7073","53.5852"
"2026-01-03 02:45:00","368.3932213"
"2026-01-03 03:00:00","54.99851","53.85229","53.91945","53.6951","53.6142"
"2026-01-03 03:00:00","368.3941305"
"2026-01-03 03:15:00","54.99546","53.85229","53.94539","53.7073","53.59741"
"2026-01-03 03:15:00","368.3970407"
"2026-01-03 03:30:00","55.03209","53.81566","53.92708","53.68898","53.62946"
"2026-01-03 03:30:00","368.3999504"
"2026-01-03 03:45:00","54.95883","53.85992","53.88892","53.7073","53.56689"
"2026-01-03 03:45:00","368.3955853"
"2026-01-03 04:00:00","55.0153","53.82634","53.87672","53.68441","53.58825"
"2026-01-03 04:00:00","368.3954038"
"2026-01-03 04:15:00","55.00156","53.84772","53.94234","53.66304","53.60046"
"2026-01-03 04:15:00","368.3954038"
"2026-01-03 04:30:00","55.01682","53.84772","53.94539","53.68898","53.61725"
"2026-01-03 04:30:00","368.3964945"
"2026-01-03 04:45:00","54.94051","53.86145","53.91334","53.66762","53.63709"
"2026-01-03 04:45:00","368.3977678"
"2026-01-03 05:00:00","54.98782","53.85229","53.95303","53.67677","53.61725"
"2026-01-03 05:00:00","368.3959494"
"2026-01-03 05:15:00","54.89777","53.82634","53.8996","53.67372","53.62488"
"2026-01-03 05:15:00","368.3890388"
"2026-01-03 05:30:00","54.98782","53.85535","53.90113","53.66151","53.60199"
"2026-01-03 05:30:00","368.3952217"
"2026-01-03 05:45:00","55.02293","53.87366","53.93624","53.69967","53.60046"
"2026-01-03 05:45:00","368.394494"
"2026-01-03 06:00:00","54.97867","53.83093","53.92708","53.64625","53.62183"
"2026-01-03 06:00:00","368.3948582"
"2026-01-03 06:15:00","54.98325","53.83856","53.91182","53.67067","53.57452"
"2026-01-03 06:15:00","368.3968586"
"2026-01-03 06:30:00","54.98325","53.82177","53.93929","53.68746","53.58215"
